tag,cleaned_tweet
2,"enjoy, in case you missed national ice cream day this past sunday... http://t.co/ps06d4j1qk"
2,tomorrow is national hot dog day! be sure to vote for sahlens for customer choice awards: http://t.co/yabvrtckz5 http://t.co/4glcym0hhr
2,"tomorrow is national hot dog day! at 1 pm tomorrow, meet us in the 1st floor lobby for a delicious lunch treat! http://t.co/aqxhbajfll"
1,so john kasich is the 3rd host to bid for 2016 gop nom for president? or am i missing someone?
1,would it be appropriate to have cake for prince george's 2nd birthday? #realquestiontho
2,it was prince george's 2nd birthday today! isn't he a cutie? is your little one's birthday soon? not sure what to... http://t.co/upaka51ztk
2,tomorrow is national hot dog day and will have $1 big bites! get you a wiener! #nationalhotdogday #bigbite #7eleven #wieners
2,wasn't gonna watch sharknado tonight but i may have to catch a peak to see and the crew
0,dustin johnson led the british open at the halfway stage at st andrews on saturday on a day that saw one of the worst wind delays in the
1,"is there a decent karaoke spot in tulsa on a wednesday? i feel the need to do ""number of the beast"" by iron maiden in honor of"
2,sharknado 3 release and 's 29th birthday on the same day. coincidence...? hbd andrew!!! https://t.co/u4fo41ksgc
1,universal may have survived the selfie stick invasion... but now it must face the sharknado....
0,"how is it all over already. ramadan, eid and ali's wedding all over. back to work tomorrow, back to normal :("
2,"as prince george turns two, europe marks other royal birthdays: while the second birthday of prince george may... http://t.co/ij1pnnuns8"
2,i have watched every sharknado and have made plans to watch the 3rd one. let's goooo
2,do you know what tomorrow is??? it's national hot dog day!! what jci dog are you coming to enjoy with us tomorrow?? http://t.co/qylbjlhhcx
2,tomorrow's national hot dog day and friday is national tequila day so the real question is will me and natalie make it to saturday?
1,am i hallucinating? did newsnight just photoshop george osborne's face onto theresa may's body?
1,tomorrow's times leads with government child abuse cover up. #newsnight go with allegra stratton's love letter to george osborne
1,july 19 (infostrada sports) - scores from the british open at the par-72 course on sunday in st andrews -12 paul dunne (ireland) 69 69 66
1,c'mon it's time to speak up about yesterday and about bad blood.
2,"prince george is the cutest baby. me and the girls were all ""aww"" at work at him and his 2nd bday. adorable."
2,sharknado's on!!! then the 2nd one! then #ohhellno #3 at 9. shoulda left work early.
1,#lvrj where are you celebrating national hot dog day thursday? at
1,this is me guys! this was from last friday on eid! if you see me at the concert say hi! (deleting this soon) http://t.co/n7kh6z7wep
0,"sharknado 3 oh hell no, is that the movies title or just everyone's reaction when they heard a 3rd one was being churned out?"
2,thursday is national hot dog day! send me an email and let me know: where's the best place to get a hotdog? send to: jcarter@wbtv.com
1,"predicting a 4th film.. calling it ""sharknado 4 : the final bite"" or ""get the f-5 out of here"" & guest stars."
2,"tory is meeding with federal ndp members tomorrow morning, followed by: national hot dog day celebrations."
2,also tomorrow: mayor tory to celebrate national hot dog day. i'm told he will not be pulling a kobayashi + doing any hotdog eating contests
2,"tomorrow is national hot dog day! hot diggity dog! all day tomorrow, it's buy one hot dog get one free! we... http://t.co/cfbvinbpse"
2,"thursday is national hot dog day, and just like every year we are celebrating with our own truly american combo... http://t.co/4lkhajueat"
0,janet street porter shocks viewers with her comments about prince george http://t.co/pmxob4c2ue well done jsp bang on right
2,"#demthrones jon snow was spotted tues in belfast with another popular night watchman, where got is currently filming...just sayin!"
0,"i wish i was excited right now for sharknado 3. but i'm not. i'll catch it later on today, or tomorrow on my dvr."
1,in my 1st day in office i plan 2 pass a bill 4 a miss usa holiday. mlk has one; it's only fair: donald trump #comedy
2,i am so excited to watch sharknado after work tomorrow no one even gets it
2,hey sharknado is all about april!! you better be in sharknado 4 team april all the way! tara u rock! http://t.co/6urapfph2q
2,i like fridays bc i get paid & i go to dunkin in the morning & get powdered doughnuts :)) but tmrw is thursday :(
1,tomorrow's national hot dog day
1,really don't know how i am going to wake up at 4 am and work both jobs tomorrow haha:-)))))))) i guess i really will be running on dunkin
2,"i want it to be friday and to listen to calibraska, each day more proud of jack and jack"
1,here's your fair warning that tonight i'm taking a break from serious topics and watching sharknado 3. with wine. and may tweet about it.
1,gonna watch sharknado tonight just so i can talk about it with my kids tomorrow
1,gonna watch sharknado 3 tomorrow on demand so i don't have to watch the fucking commercials
1,the lazarus effect will be tweeted tomorrow. it's sharknado's night tonight
1,may we meet the next ramadhan and eid . in shaa allah.
1,22minutes until the sharknado hits for the 3rd time. oh hell no!!!! #sharknado3 #syfy #toledo #bbn
0,how did sharknado get a 3rd film? how did sharknado even get a film to begin with? life doesn't make much sense.
2,most important news of the day national hot dog day is tomorrow. yesssssss
2,just a heads up tomorrow july 23rd is national hot dog day!
2,should probably get to bed early. big day tomorrow. national hot dog day.
2,come in and celebrate national hot dog day thursday july 23rd. 50 cents each. limit 4. line forms to the right. # hot dog.
2,tomorrow is national hot dog day in the states. pretty jazzed about that! perfect blend of sausage and coney sauce #foodtravelchat
0,i'm gonna watch sharknado 3 cause i have no tv shows to watch on a wednesday not cause i enjoy it.
2,sharknado triple feature tonight...lavalantula with police academy star on saturday!!! scyfy channel is on fire!
2,come celebrate national hot dog day tomorrow with us at #spsmarket and get a $1.00 off any of our hot dogs all... http://t.co/gckyslp6gr
2,people tweet a lot about svengoolie on saturday. it seems a lot like that with sharknado!
2,sharknado 3 may be the best film i've seen yet. #sharknado3 #america
1,hanging out here tomorrow but friday i will be down in prince george with my aunt.
1,who else is going to be singing the sharknado soundtrack at work tomorrow? #sharknado3
0,"unfollowing anyone tweeting about sharknado, may god have mercy on yr soul"
2,my mom is really lecturing me about how sharknado is such a good movie & that everyone watches it which is why they came out with a 3rd one.
2,"cost of running the 1st advertisement in sharknado 3 probably rivals the super bowl. nice play there,"
2,"all you hnn all-stars know who i want to send a big birthday shoutout to...prince george! happy 2nd birthday, your future majesty!"
1,the evil empire is throwing the annual iron maiden this saturday. lets show them what we have been up to. fresh... http://t.co/dhphokenai
1,"for all of you watching sharknado, tucker just hit his 2nd homer of the game and it's the 5th inning! #tucknado"
2,i can't wait to go to the beach then watch sharknado tomorrow
1,i really hope april's robotic hand can turn into a saw for the eventual sharknado in orlando #sharknado3
2,i may or may not have just dvr'd the sharknado trilogy for saturday. can't wait to see what the hype is about. #sorrynotsorry
1,so apparently i'm going to be the only person at #mww15 tomorrow who didn't watch sharknado tonight. ohma welma.
2,"2 things twitter: 1, jack daniels pairs very well with cherry juice and 2, sharknado 3 may be the greatest movie ever."
2,"i have grown to love character, april, throughout the sharknado franchise. #sharknado3"
2,"since tomorrow is national hot dog day, i wanted to share with you guys that frank meats patty will be having $1... http://t.co/mlcm68ojqe"
2,calibraska is going number one tomorrow or i'm suing. jack and jack deserve it so much.
2,calibraska comes out tomorrow...i'm gonna cry and turn up at the same time.
2,#sharknado3 this is a billion times cooler than brock lesnar destroying the catilac with an axe on monday night raw.
1,wait if it's 2:44am here in england that means calibraska is out tomorrow asdfksjhabaishebs
2,i can't even explain how excited i am for calibraska. like i don't know if i can wait through tomorrow for it.
1,"am i to understand that you, as weather experts, are saying that 'sharknado' may be based on science that is not 100% sound?"
0,sorry i can't make it in to work tomorrow got caught in a sharknado
1,"actual #sharknado3 forecast in real life would be like ""22% chance of sharknado but that may vary as the hour gets later"""
0,"why are sports news outlets tweeting about sharknado? i mean, c'mon. know it's the dog days, but crikes."
1,sharknado will set records for the number of watchers who have nothing better to do on a wednesday night.
1,what ebert said about the friday the 13th series is actually true of sharknado: whatever you say about one can stand for all of them.
2,"will say its 6th, 7th, 8th and then 365th day of eid bcoz still waiting for some real eid's enjoyment and for some eidi. #yhbhikoieidhui"
1,if i had a chance to be in sharknado 3 i may have actually followed the rules for entry
0,"sharknado is the silliest film franchise so badly produced i cudnt stop laughing through the 2nd, i saw sharks flying n had to call it a day"
2,"i see jimmy made it into sharknado, so wnci should be hilarious tomorrow."
2,tomorrow is one of our favorite days of the year: national hot dog day! stop in for our yearly $1.50 hot dog to... http://t.co/afkkgm0ffg
1,"march to madness: the gop field grows to 16, so we've got a bracket for you: with ohio gov. john kasich adding... http://t.co/dswgpvtpkb"
0,sharknado 3 may be one of the worst movies i have ever seen in my life.
1,"i may watch sharknado, but i draw the line at lavalantula. i have my standards."
2,"in other news, lavalantuala looks like the 4th greatest movie of all time. too bad it won't top sharknado 1-3. #sharknado3"
1,on saturday the makers of sharknado bring you police academy: lavarantula #sharknado3
