tag,cleaned_tweet
1,"oh no haha, i meant he can't sign for milan now, so spurs may have more of a chance"
1,here's some of my colleagues with martin mcguinness. some of them represent the ward the ira blew up https://t.co/rj6oxn3rnf
1,"it was so dope to see ice cube writing ""friday"" in the nwa movie"
1,paul dunne may only get a silver medal if he wins #theopen today but one suspects he won't need to worry about money for a while if he does.
1,'lady gaga' appeared on saturday 19 at the 5th place in the top20 of greece's trends: https://t.co/zdv9xvvcdi #trndnl
1,"#mets (c) david wright went 2-for-5 with three runs scored, an rbi, a walk and 20th home run at citizens bank park in his return. #mlb"
1,"one week in cincinnati: on tuesday, july 21st, the day ohio governor john kasich announced his bid for the whi... http://t.co/vxicvcdm4i"
1,"even the new moto g has a 5"" screen, which is already bigger than i prefer. i may end up there, though. https://t.co/hmgclhrt2m"
0,janice dean sums up bitter donald trump's shot at carly fiorina with simple snark-tastic hashtag http://t.co/5jojxyilzk
2,#keepcalm are you ready for the zac brown band this sunday night at spac? http://t.co/qca6e5lx1q
1,"tomorrow marks 13 years since hulk hogan lost to brock lesnar on the august 8th, 2002 episode of #smackdown!"
2,heading to the #redsox game with my beautiful wife! consecutive sunday red sox games for this guy
2,"sunday, june 19th is national ice cream day!!! (sorry for the short notice, but our a/c is now back up and... http://t.co/c80lbkopuw"
1,"mextraxx - us tennis open results, missing money, kanye west vma speech, ...: us tennis open results missing mon... - we track for you"
0,if i'm dustin johnson i wouldn't care about my sunday meltdowns going home to paulina. #sheesh
1,here is your tuesday class line up: gentle yoga with elle at 9:30am little trees yoga with kathleen at 5:00pm... http://t.co/2um4rrxrny
2,good to read results with no side effects showing- see they are doing 3rd trial - any possibility to get milan into it?
2,"ten sports , brock lesnar is win the fight.because he diserved it. ""believe that""#raw sunday dhamal"
2,frank gifford was monday night football. got into it watching from australia in the early 90's #ripfrankgifford
1,ummm if u haven't hear kendrick lamar n j. cole's black friday ???? what are u going ???
0,"my father will not suffer thru the sun all day & pay ug fees for me to go & become a self proclaimed ""jihadist"". islam will be disappointed"
1,"prince george, who celebrates his second birthday on tuesday 22 july, with his father, the duke of cambridge http://t.co/oyp66stjkg"
1,"scott walker now says he would phase out rfs: source: http://t.co/rugy5n4uce - tuesday, augus... http://t.co/mciyaountu #youtube #parents"
1,#askchrishemsworth do you know chris evans may enjoy your diet? captain america is now stronger than thor ;-)
0,"up to 1000 soldiers sealed off the andersonstown area, belfast and searched for ira suspects and weapons;4 nov 1971 https://t.co/ddeeiqh7gu"
2,"since i'm hype for dark souls 3, i might as well just play dark souls 2 over for the 30th time"
1,asia shares gain despite oil worries: asian shares rose on tuesday despite another fall in oil prices after iran said it planned to i...
2,"close your eyes and i'll kiss you, tomorrow i'll miss you.paul mccartney"
2,"headline tomorrow: frank ocean's album is finally here the title is ""long & weird"""
1,this is like floyd mayweather challenging a 3rd grade girl with ms to a fight. #overmatched
2,don't forget to watch paul mccartney on saturday night live tonight! retweet!
0,"i don't want fucking kane & lynch 2, microsoft. hurry up with dark souls and vanquish, will ya? https://t.co/8t76mkcau3"
1,"if anyone is going to the jason aldean concert friday night, please dm. me and gabe foust need a ride."
2,"i have tickets for jason aldean friday, but do i want pit?"
1,"not a fan of tfi friday or chris evans, but alan partridge co-presenting makes it an absolute must watch."
1,the itunes record is still held by ariana. the 2nd fastest time is roar by katy perry. 1d and jb failed to beat it. http://t.co/zvu8nplqii
0,carly fiorina says no to challenging the constitution or 14th amendment & does not support deportation. http://t.co/r6nvq1t3i6
2,"terry collins: ""we are certainly right now ... expecting [david wright] to be here monday."" that means the series opener in philadelphia."
0,who cares what an asshole like snoop dog who barely speaking englisg said about tom brady #bradywins will take care business thursday
1,#acehcenterid iran placed 2nd in beach volleyball championships: iran has finished as the r... https://t.co/9zmudrubqw #ysealireusablebag
1,dustin johnson has blew it. quadruple bogie at the 1st
0,still so sad i'm not going to ed sheeran the 25th :////
0,"i dunno. kentucky's legislature never approved gay marriage, 10th amendment leaves it to the states. how's that hard?"
1,no mention that thatcher blair and major also talked to the ira or else no good friday agreement #bbcqt
0,hohohohohohohoho this may be the beginning of our end! iran too is standing at the corner o https://t.co/udlamz3agb
1,"london, aug 24 (reuters) - british finance minister george osborne will take the government's campaign for reform of the european union to"
2,"i'm going to tell colwell we should do a jt, bruno mars or janet jackson song for hip hop next monday for real"
1,today is my last day in bellagio bc we're spending the day in milan tomorrow im gonna be so sad leaving this place
1,'charlie hebdo' cartoonist riad sattouf discusses his memoir 'the arab of the time of course https://t.co/bltmuf6ty9
2,g night i hv school tomorrow hope i'll wake up with niall follows
2,#bono hand delivered pizza to fans waiting in ga line for the u2 concert tomorrow. this band is the definition of awesome. #u2 #u2ietour
0,"gay marriage is not a constitutional right! not recognized with christians, buddists, or islam for that matter. https://t.co/dgxdhojw8b"
1,"at this point tomorrow i would have already seen ice cube perform with the cast of ""are we there yet"""
2,we want gaga in 1st #videomtv2015 fifth harmony #mtvstars lady gaga
1,here is a column i compare red sox situation to sharknado in the 11th paragraph. that is all ... http://t.co/dmwsazndxb via
1,chris evans with 33 yd td run. taylor w 2 pt conversion. 14-14 with 7:59 left in 3rd qtr.
1,travis shaw homers to right and scores bogaerts as sox go up 2-0 on the white sox in the 8th
1,"this may get less attention than rousey v. mayweather -- but 2 of 3 sets - lines the same, mcenroe v. serena....who wins?"
1,balotelli will be back to playing for milan in the first game back after this break! jan 6th vs bologna! [corsport]
2,guys. today is star wars day!!!! may the force be with you...or awaken...or whatever. i'm too excited to get facts right.
2,please help me get tickets for tomorrow at hard rock. it's my dream to meet shawn!
1,2nd time he has been injured close to a match against seth rollins maybe satan tryna tell us something
0,was he not already on you're list http://t.co/gxnpp5sbjc << him raging at muslims for voting in galloway
0,tomorrow it's going to be july 63 and still no frank ocean album
2,"if you're having doubts about ant-man, just go and see it, you won't be disappointed. he may not be a major character, but the movie is good"
1,lucky for shawn you don't need spell check and good grammar to participate in a radio debate. #troycrazy #cohoesnuts https://t.co/yjp9gdgtq0
2,can't spell star hotshots without the word short. go ant-man!!! https://t.co/7onfnd9sls
0,"agree! i watch with my mum and it's our monday night show, that's not gonna happen anymore!all bc of big brother"
0,"hear he halved oil price, brokered iran deal, made the us fed raise rates & diverted fuel tankers on the high seas https://t.co/mnx5ugbw4f"
1,"day 7th: saudi arabia, indonesia, poland, thailand, hungary. more $$$ for you today if you have traffic from there! https://t.co/ogyjsnprv5"
0,1st scott walker dismissed #blacklivesmatter then he dismissed muslims is he being self destructive or preparing his exit speech? #byewalker
1,"chuckin' cows was a hobby, down on the farm. norris wing was the insane asylum. what can chuck norris do with this? https://t.co/uqgkgzuqaa"
1,latest: jack mcdermott quits job at mcdonalds just weeks after coming 4th on big brother http://t.co/i1jweq6n0c #celebrity
2,"frank gifford, the legendary sportscaster, has died, his family announced sunday afternoon. he was 84. - dave http://t.co/tpvqfumuzi"
2,national ice cream day is sunday but the fun 101.3 staff is celebrating today with delicious weis quality ice... http://t.co/8icv5n0mqf
1,"meryl streepthis past sunday, amy schumer cemented her position at the top of ... https://t.co/gqessdrod7"
1,"now that #cheater tom brady is back, the steelers defense needs to step up for opening night next thursday! #sm3410"
2,"i think i may have just fell in love with after watching ""amy schumer: live...extended cut"" on"
